well_id,n,anchor_rmse,pf_rmse
3a0af893,2927,18.6897660134781,3.0068385113363036
3a223519,4583,9.401162306681243,49.12737882350538
3a7dd95d,3072,13.010388611275376,20.063550984790595
3a824aa7,4201,5.690131490731758,15.362783352865554
3a86fe8d,5118,11.634711217695367,7.943078796274075
3aaa2b30,4711,17.520232328990414,7.842167342945785
3ac16ad0,5649,8.880546118495223,6.502106190313805
3b21ea64,7376,8.368949948322665,15.749527346153336
3bbe1f5d,6918,10.572803005133604,7.513094589696405
3bfee975,3603,7.840543276658913,14.58519444636212
3c3dbcbc,5069,8.29349171896155,46.177453875263694
3d96d897,5659,3.6092906343486293,17.855586814518293
3df4b19e,4988,8.67249047497302,10.63261548861808
3e011332,2723,17.42146062278745,5.561116053595902
3e678ea7,6858,10.229911981746914,11.964229164115327
3ef6372a,4727,6.229379944022544,3.1675262530605317
3ef98781,3892,12.433878700657393,11.065349805128367
3f603129,5051,29.712176284154232,3.710409275256469
404c4384,911,3.6011694039210935,3.9440989398835584
4121c517,3723,11.223238561279205,20.576371364032795
41fb0192,2973,3.5577103110362645,4.090721372560903
42669188,4282,23.030677799344762,29.539360913608043
42c538a1,3279,26.18883109705342,1.7917984224507137
43b06c70,4846,8.769342298126745,6.599706450598033
43c7f85a,5978,11.180370167514397,7.821336497621766
43e16325,3720,45.776662453735184,5.815413331017903
44441e54,4357,3.668929750345109,4.925646860763629
445af6c2,6041,29.954468486977532,18.78540523471565
4463446c,3256,18.86029305975226,8.614257341437666
44a94013,4903,23.26260921867206,7.784401229867781
45fb3e21,3649,25.15963005414619,3.4410826310281153
460f859e,3336,20.01206991533264,5.537838105137183
4630ab92,3373,10.880550178687447,4.638252942151281
463c38f2,4460,6.316346789980795,4.002796701880066
4654e7de,5373,5.262206132576318,12.048596206639877
466fc788,6197,16.96677982284487,13.959400258473519
46a301e9,8226,10.714122960128444,19.48814734134163
46a7190b,4215,13.31037471543342,3.9629069215792954
46d24a09,4449,21.034427197140683,4.5743467332575865
46d41ff6,7901,7.152719312990992,55.38791630071785
46dfcfca,3606,23.306915931867923,6.014684329165397
47222616,4406,12.72802806095558,8.523882301853247
47ee27ab,6397,7.811133847911845,5.4037045693815156
481de5fc,5952,13.661013098019078,9.471144184939684
48c1f673,2917,18.480143096264484,27.574504406566135
4936af16,3991,5.12683088404085,6.174972742205522
493b5b31,4671,20.806259253075513,12.101370868687669
49dbc14c,3872,5.472416193779096,11.971400708063419
4a035ec2,2588,18.37817503927824,3.564039545730282
4a335117,5015,25.01473417971471,6.434327954449749
4a8ecc0b,5809,11.211904800768597,15.44105321316032
4b462989,3106,6.605024585467642,18.92589485392322
4b831d20,7312,16.40332593479727,4.773345842728976
4c2208f5,5384,37.38188510729996,39.204611301557556
4c3168cf,4334,4.398564145674671,5.131415374494366
4c3df468,5392,20.730613836474724,4.352532285457575
4caa7289,5396,9.679853283039389,10.265868389096314
4cd1ac61,4489,14.744577751415134,32.698223653041644
4cecf7b3,6019,8.796914734080126,8.624840934955213
4ddde4c1,4472,4.584881244279585,6.69040024361383
4e050c92,3705,6.760683545123174,16.1957412508256
4ed93db6,4657,9.134304566059011,5.883768493748569
4f3eb9e9,4697,33.07892812639342,18.855716615745592
4f4ac5ce,5162,8.250612102027123,13.580393718451774
4f4afcc6,5645,8.324204115356522,44.124878330460525
4f69febf,5460,14.941245790403045,48.688164890922806
4fbe9c06,6287,12.700621635010842,10.09929662372886
504c8b08,6367,20.6567768266876,5.889104843445759
511e1db0,3821,2.646655635093415,7.559319004651141
512943b2,5029,4.032978673574936,21.47105668900286
5138a660,3559,5.4780109058052355,4.665622755162364
516088b7,6645,6.371603205164532,19.577219439069452
521a7819,5200,25.361861575542044,10.711572583421074
5254b6db,3274,7.293881229520888,18.633732059507203
529e88ca,3417,15.265625031718603,27.912155722234164
52f1e77a,4442,14.174880875648114,25.841365002760952
5305524b,4898,16.63490369332069,7.9465324770725685
53134831,5126,17.343954276390388,31.79563876034075
5397ceb1,5255,9.25091584943266,4.459380051980433
53f23031,8550,10.66798407051043,3.7891390903185664
543198e8,6503,20.51495618405221,15.634654167714581
54753541,4026,16.22277834812335,12.793810804444558
54a7e3c2,6155,11.037762426443331,20.84750520884726
5542c301,3591,5.501114137426537,27.72785410986932
5567d551,6889,10.289492216812466,47.08284327233448
55efee7f,4801,25.83515609352923,6.485509588283806
5663b2b7,4972,16.28409405856329,13.521023395086383
5693dde2,3488,6.95783505375875,5.888269102233285
56b00794,6065,29.944728017238926,7.266399429783643
57796579,5890,12.813078334954168,37.96769635659082
577eec7c,4539,18.875287599886814,21.335661235345338
57f05c51,4771,36.3244551404309,23.961140255354483
58850d2c,4995,14.887955622671049,24.491755096141897
58fa8486,4475,11.865701003853058,5.688332093905189
591cc951,4609,15.021994805073081,7.090864252947423
593876b6,4842,12.278386863654298,9.99603544502061
59f8b2e8,3747,6.235385931133263,23.40364721218858
5a1a8fd8,5260,13.165282167987698,37.23519688735371
5a5269a9,6513,5.863105043604518,8.34139325572314
5a5d1982,3894,7.106652935637849,33.726270829430206
5a63b5d1,6217,19.44924550712061,3.247668600376031
5aa03df7,4871,6.58601427636249,9.701694760653146
5aa403d0,3118,25.684478606280763,21.493592449184593
5aef5c6c,3121,10.926258823623487,6.601692165462937
5b7b6324,6564,17.673226229685234,16.794880629901844
5bd25f59,4210,4.338412715856817,3.170523038174057
5beded95,3057,16.64432832796459,4.536036248813148
5cb483ac,3852,6.114075023717169,5.810351114591623
5cdd8dbc,4010,17.231660513857207,2.0667152239674524
5d11dfb5,5895,9.758377072411292,8.698161150179342
5d7198fd,3368,13.36645546990557,6.219059173454412
5def1ce5,6443,8.052417616706911,10.199232067509891
5eae34a8,4904,7.397484649492449,2.9369628020363128
5f4d2a52,5225,56.914917258531396,49.42146122094369
5f6756c5,5931,8.573813859683462,15.00876937149127
5f75f796,5562,9.239915906257119,6.7903902097602735
5fb1c15f,2860,18.291082508578185,27.878109074790725
5fffa282,4201,5.318148657346763,10.973687186335315
60e37807,2699,20.874268055180604,4.868530441267057
61f27424,6220,2.8150009994687166,14.032229700252223
62569ae3,3588,8.163464251076302,10.814131471711091
62a6f539,3693,7.864940463331049,3.142333571619446
633774dc,6233,14.212429924790966,20.458108959675535
63559d57,4069,5.894220519880757,27.256272387630474
647f2a41,3881,6.546227092935274,5.339148431078354
65156b96,3221,6.076781706471203,6.458295289950277
653612bc,4605,2.8332405605306503,5.490130168139118
656a067b,3051,14.667037832749068,8.876810469875181
65a5466a,4683,11.991020361693243,5.88818803347267
660d9546,4732,9.433757519583331,4.415081121689813
6767c111,6783,17.475154063370617,18.763306598679858
67847288,7429,11.461290028070946,34.17376001174129
67a8da4a,4911,14.48691836331104,14.485252125746593
684a6fc1,9818,24.030978453294004,9.02444328222397
698930d1,4741,10.389172214568049,39.720953049449314
699ea575,4120,10.392889600471305,15.228355452773865
69c1bdad,2714,9.789958199101882,7.3002251004142975
69e41fa6,5772,5.861732687565972,6.000989897693954
6a0ff78e,6465,11.350827388917207,16.47642883531426
6a8fa194,3017,8.348329338921092,10.082792636729325
6ae68655,4204,5.259877371830794,21.891383257398836
6d1d74e1,5830,11.887571200184345,19.11701508385869
6d590e26,6096,8.629685403348205,13.086293635763814
6d6d93af,3595,32.195372520142506,6.434819117180837
6dbe4b60,4648,8.699464045404161,5.919244982516004
6e6d122c,5632,9.11700946941914,17.801429190196764
6e9ccd38,8282,12.23949279951463,24.104963380893814
6ea22614,5971,6.4753183432909225,11.243153693374651
6ede926a,4938,7.686767373145472,14.289539817434328
708caea9,6548,34.916458237909005,38.674165922152284
70925e23,5947,14.784803005082047,35.39532715322319
70e1788b,9285,7.159206283115686,6.306079222709864
71642c7d,4648,11.901230993511438,6.679856076727902
71ccf778,2698,5.388651839136806,8.310792100484157
7224331b,6063,4.338260107312621,13.808416274532886
722cf0d8,5143,11.127293106426961,6.066032991752153
7256229b,5415,6.6453924693055635,13.775563709081515
726f3dc2,6723,6.931383638655225,7.009712886427013
7271dd80,4340,8.313957865645467,7.713573471533727
727a3a10,4397,12.36395803493887,17.756769648113732
729665c0,4263,8.662513145164612,22.810641571208922
729e9750,5919,8.825983755646552,7.1282844395673175
729f4217,6195,16.25171177822061,24.80309491622681
72dd8501,5193,6.0720820352358595,2.204540117518166
73348914,4221,10.691729206195715,30.1658550770966
739a914f,5505,13.540022100878758,32.065905074084206
73b1447d,5670,13.404843871674935,7.1995309022633345
74b6186b,3405,9.007196786463387,8.5336860685589
75c20ec7,5361,11.054465755153933,11.186534798265127
75cd5f11,4946,5.260066074409697,4.991429396869976
75d20a82,5067,17.230705080539593,18.82005899232954
76201745,4448,7.881811891978768,11.629843131788565
764072a5,2949,6.358306065218297,11.0339056727894
77b0d905,4174,13.048365351893997,1.6381850639792523
77e4821c,5393,19.218605395377665,6.220283636516462
7850c72e,5497,12.350659981673207,2.727987616106028
78a4a386,5119,5.866186376682608,12.774812059989745
79507629,5302,12.57032003546627,20.163728089407773
