well_id,n,tw_corr,anchor_rmse,A_rmse,As_rmse,B_rmse,frac_gr
19fb4f7b,5620,0.8175882404746229,11.089880426882702,50.97516682597493,28.745381633078726,57.55874728626101,0.9569395017793594
1a518997,4606,0.7050366710924589,10.76070073803029,40.17011280310289,21.447887473441494,43.54766130337538,0.5933564915327834
1a68190b,4474,0.7362899020138522,16.431826147748733,50.89086203853767,21.040213799690736,49.06019151563896,0.724407688869021
1a730ac2,4605,0.7944453280201574,16.350400725581075,40.312702189882565,13.180257077693714,44.94256130550677,0.7014115092290988
1aaf1da0,4804,0.7962553468455779,9.288199403984146,57.91701155692652,44.90340745421301,56.95495149275412,0.7329308909242298
1b08ed48,5618,0.8593829040758058,11.838490879530399,32.43568044254262,12.590720764086297,26.414203080988322,0.41972232111071556
1b1c5372,4261,0.8619279995241109,17.833374900392585,37.75394466211269,21.78022138288414,23.617646904761667,0.6972541656888055
1b1eba53,4655,0.8261888502713336,70.63937461968057,75.34270498928272,57.967195977511416,50.63077137822907,0.8369495166487648
1b6ba517,6597,0.6518555284243465,7.818279827064867,38.51690708321005,11.434394725326333,63.48347379106578,0.5761709868121874
1b82b665,3806,0.6177823204554019,6.106594455886377,44.585603090489904,25.404710859751212,79.98172866296298,0.9348397267472413
1bcb2fcf,4524,0.7053346698523759,6.2062031463179,55.9090093709965,43.68929466119759,46.77297793135233,0.9336870026525199
1beca81d,5036,0.9068563346238617,8.154769966888065,34.767722482046125,11.641382832864496,28.141685081344885,0.5206513105639397
1d3fbf02,2694,0.7737333190305844,5.906372283901897,40.617288299866274,23.96082060321006,23.743520893283417,0.6406829992576095
1d78281a,4949,0.8214398466674436,11.881246003992382,60.78477856048673,45.855858356872865,40.21361268426651,0.7852091331582138
1e30dedf,4071,0.9404156043678833,12.137059232129838,39.15364117510002,12.843728964616707,34.99365700287395,0.5249324490297225
1e5e3573,5480,0.8077241963360282,11.921759172625736,30.588784181174994,15.707336103347352,41.82908823763685,0.40766423357664233
1f9afacb,5328,0.8720586131122792,2.518404175433652,33.37485232925004,5.0221570233733,84.21636348557772,0.5593093093093093
1fdbba44,4911,0.6553868312866391,5.835321753197851,54.199315998767524,29.46459732354751,41.32579184473522,0.8010588474852373
1fee2b62,4641,0.6626003204518288,8.271183690259376,32.40534159963052,9.047676819409949,62.20611212141339,0.41499676793794443
20096916,5133,0.5845109251838475,10.457150039432173,35.24804479394855,14.529170487389058,27.7940659334051,0.4823689849990259
200d233d,3926,0.771999739339619,12.776233899276743,49.06646767863499,31.936380185344916,20.010954153117662,0.9218033622007132
201661b5,5955,0.7704912511580748,12.376074593108253,56.902072018512754,32.810383329674025,67.95187641124112,0.9338371116708648
203721ab,5730,0.8033361381531745,10.037088673521446,43.148399904407256,25.935341828461915,38.91721758338886,0.7951134380453753
20402d71,6372,0.6782151091635039,11.661871660575386,42.91463881812539,22.664196615443643,26.79388859905623,0.9866603892027621
2043abc5,6958,0.816289478961314,18.043675019417094,31.24788360916144,17.84582764522729,35.083514271752165,0.32753664846220176
204cc64b,4805,0.7764133761385381,6.09488008126444,26.6884638806361,13.195669923283463,19.53043565830328,0.6426638917793964
206b6193,6535,0.8409626267420772,36.50899923584182,47.93713822362725,32.552898959002555,37.094633523197174,0.9589900535577659
2075c696,3188,0.7376933468321738,21.898881254260402,44.90669068684711,25.92425679191773,21.546231250886688,0.9190715181932246
22c5f93f,5172,0.6734361575675004,7.091232323797548,28.167656337954156,9.048613106397413,43.46383967529127,0.4323279195668987
