well_id,n,anchor_rmse,pf_rmse,best_cand
20096916,5133,10.457150039432173,3.9350333305555605,2
200d233d,3926,12.776233899276743,7.355056998301763,1
201661b5,5955,12.376074593108253,15.839147752907577,0
203721ab,5730,10.037088673521446,3.1293791158256496,2
20402d71,6372,11.661871660575386,7.477722278793194,0
2043abc5,6958,18.043675019417094,21.38020468685989,1
204cc64b,4805,6.09488008126444,5.842495375664848,2
206b6193,6535,36.50899923584182,113.64043993226191,2
2075c696,3188,21.898881254260402,3.940223597782654,0
22c5f93f,5172,7.091232323797548,1.9404979023113607,1
230eaaa3,4690,25.322864048616943,1.9420746319319029,2
2364716c,4316,19.668009235301668,5.782218122127096,2
23b9beb0,7340,5.499363741994015,1.3812060093244611,2
24d8997e,3442,5.6395027824068205,1.5532946992596364,2
25050f63,6124,37.996607342363916,3.3846858494807606,2
25939962,4319,11.099661933822553,5.145604036532361,1
25fd32b3,2885,3.1781649872704114,1.0997860335524225,1
261785ee,3646,23.57894263400833,7.878593557333733,0
264feceb,5665,10.863394363873287,1.666490061534337,2
26623a50,5735,21.675376849132046,10.549026646480145,1
26d3a96a,4721,9.063491001698889,8.038545101044473,1
272abef3,4135,10.023016592838678,5.328056245243252,1
27300fd5,5467,17.389589831741016,6.956224253353666,2
276b012a,4837,27.08665184488836,13.608742648143938,1
27c3155b,4958,18.11085336032788,4.325310778328337,1
27ebb9b9,5766,9.988233062217338,2.371993295384546,1
283269ac,2626,1.1159494538507433,7.830582169283628,1
28473855,4290,4.546502439117813,2.9473317824419674,1
28f4eda9,5266,12.159025419229918,2.6233214996249927,2
29b24409,5587,13.756821410921399,2.0618581093986137,2
29de15c8,3431,4.5857601721794286,3.136820293069964,0
2ab29395,1852,2.45945596628769,2.7046551650883845,2
2ac7cb6b,4990,19.596293256603055,8.990293390843947,2
2acc78d4,4266,13.626234402591441,2.504970418650503,0
2b034622,5203,6.805621396093291,10.20537730825847,1
2b06ad65,4256,2.7463768040476424,3.7235224091456827,1
2b547943,3480,12.241457142013665,2.7020707825018873,0
2be5c96a,4210,3.6618588662445717,8.218173390260835,1
2bff06cf,7624,28.427941006681795,9.8101277595889,0
2c0c4a4e,4790,8.04594018660484,2.6093463461773982,2
2cee0cba,5500,10.665140786694133,4.545612468199402,0
2d0c268a,4550,14.874791132341558,2.7321567216740323,1
2d179ded,7008,7.749754286132607,3.4388956579463477,2
2d196986,6474,11.991317360702503,8.146946126414333,2
2d2d0c6b,5045,3.045945300727323,3.9662715785465714,0
2d35f86d,4896,11.216196779664774,22.84540848953775,0
2d9f6cb9,7338,9.908706063856238,6.69387523296397,2
2ddad940,5331,7.645816438023014,9.568768492045434,1
2e29e833,5428,4.3076518266215045,5.486807907957834,0
2e43c2ea,5698,7.487396669090343,2.393278706619233,0
2e63d9de,4699,13.77390817425645,15.856550221053299,1
2ee0235b,5556,6.80295371229703,5.755487417038753,0
2f19d536,3088,6.535598394413745,3.6354996151333467,0
2f8e53c3,2594,3.293055138227308,4.2865485269212895,0
2fa01aa6,2174,18.77741961251621,6.238272277948564,1
2fd68f7b,4730,60.74015262396321,10.027458869589072,2
2fe023be,4221,12.90931147808348,4.055223847633442,2
30d75030,3404,17.599318669377997,3.7210203478003843,2
310c71a5,5245,8.843313479056066,3.2625848202477084,2
32fe84c9,6408,22.250821979444407,3.418812061758774,0
33c40295,4169,8.700789781165115,2.385172043920237,1
3407f5bf,3638,21.29388267466182,22.84957500373389,1
3417285d,5449,34.42198868150785,45.71993612064683,1
347242c8,3595,2.242023016039388,6.748758203939364,0
353e5502,6062,5.639360585146688,5.154736789514488,0
357c12f9,4079,5.624420852755269,2.766719874753396,0
3584a6eb,4494,9.108318362664079,3.1581335546689715,2
35b30c7f,9579,19.15158789297762,5.402575166870791,1
35b3ef6a,3904,26.045383636758544,9.508049957504575,1
367456ce,5569,12.622377103894497,6.987782036646293,1
368131f9,4991,20.875783169531438,29.622171360115118,1
368fe682,4936,13.878502686940966,34.995914235579555,2
3690a146,4073,7.130156510792888,3.9784357305164866,1
37344c2a,5197,13.239300394199656,10.466493926331593,1
373ef48b,3509,5.207191387759596,12.134326979149753,2
374be387,9965,6.712762639770746,3.9023879737814746,2
37d36812,4367,21.856313079076383,11.771904515841241,0
38991fd4,4798,14.86604108751415,10.340859759635805,1
389ae58f,6463,49.76304894845995,7.947875437419097,2
3932faa6,5452,13.157974615537267,3.2803821600309337,1
398dce4b,3166,4.559718484677409,3.6310537959036284,2
