well_id,n,anchor_rmse,beam_rmse
8050c789,3077,7.786449457719408,7.177120070294715
807f0298,3747,8.853825493010934,9.228417433532591
811f52b3,4836,4.598301010999275,4.192486784842513
81bf5923,4543,31.31927935297995,31.96198401707153
81fc01c6,5909,15.007610097527794,13.126363860955054
8255c867,3589,25.379544413656888,25.13611168923629
82aab6d2,6140,16.359385167102737,16.025490372918867
82fcf37c,6014,6.562385974432521,5.58176108490552
833af382,3628,11.932419080398546,10.774904525157142
8382f4b6,4967,35.957613544757436,31.35958587259665
84633df4,4972,4.736172446701271,4.564483134214984
8478df29,4857,14.043024034272376,14.50753201733641
84815d5a,3647,18.796385252137515,19.70346188324777
84c3b497,5312,18.960394713110585,17.14822945456307
85380836,6618,14.16579981313258,16.479546288398303
8612b37f,5165,19.617069448970486,18.900921676064183
861e71df,4700,11.539564677986593,10.808324622490302
86454a6f,7964,70.26338513734783,73.05667359652514
8648abae,4244,6.857839767871924,6.216004872611857
865033f8,3557,5.940308678128904,5.845411630011606
87695469,7003,7.051593014629924,6.985344519136758
877ed19c,3708,3.961990141908008,3.231821099745852
87aa3730,5607,9.116484132166912,5.963665808250849
884ecb5f,6724,19.928910115404566,21.6971751761539
8902c3f6,4959,8.832044207317482,11.258596444374103
896d15b9,4279,29.78460727060298,28.536085956491597
8995c945,6724,17.049572930743697,12.11510813913759
89969c7a,4947,8.235332474787521,8.908846188617668
89f1085d,5994,27.630506752261244,29.24009752183864
89f36adf,5292,4.477972454313123,4.598913049991334
89fdb2f2,2031,1.6866180518953557,1.786929564310425
8a3da6d1,4593,9.412246097229765,11.276145672476707
8a89da23,3935,24.252456304947117,20.03893799888579
8a9c8932,4663,2.3969295087935425,2.519872571585247
8ac2f237,5319,16.45119897844976,15.494232133605218
8b12bab6,5234,15.811256392108719,16.700903627009602
8b5be31b,5672,14.42858472653754,15.103138657071089
8b95d6d1,1731,12.821591683060278,10.851770979265119
8b9d8326,6163,6.582552988433189,4.3320400376137105
8bb9c1e6,4546,5.877089429163017,5.816611719271924
8bda1a11,5981,12.860573075338545,13.03920848678293
8bfa881d,4089,24.907656478671402,22.874004847479146
8c167025,5368,12.842100494100917,15.098437785055484
8c8348e8,3888,6.541121071059431,4.567617763166855
8cc21f01,4044,5.692405675014437,6.319370837117622
8cc800b3,6576,13.894631430456734,13.523248619889609
8d5d46d7,5755,14.448678432466647,15.166889595839407
8d92cb49,3589,7.261615385751236,5.9122600504014295
8f201368,6349,31.179492905922075,35.872874986318635
90386ee4,3840,10.152954610245539,8.016449234517765
91abc4c7,5848,7.02683994774031,5.86408339893522
91b301ce,6570,35.315076932980844,34.51936010786844
