well_id,n,anchor_rmse,pf_rmse
000d7d20,3836,7.454442102844319,4.16189048735931
00bbac68,6014,15.263052288602681,4.669893332464251
00e12e8b,4301,7.92458894231589,8.634512395983288
015fe0d2,4296,23.154889673287215,6.712102919098947
01869cd4,5557,10.618593023436276,16.270424667344543
01982c1d,3941,6.33452473981023,6.610541434770855
028d7b28,6234,7.393605105422137,15.833774218965605
02e7fe5a,5108,8.414429717261077,5.454766660502881
0390d174,4411,8.517417217402954,3.6606883755302717
03a935ae,2786,35.05448621305352,1.1715416348574985
044af7d1,4519,9.868136513863366,1.9293866054618711
0498acab,4798,5.996139045372776,4.129703807471265
052d64df,2445,7.3962717049147795,2.1409959516395074
05948241,3879,4.995769989509691,2.3403896812692415
059c8f24,6258,10.912174729109239,4.816890254506744
05a0ee4d,4348,18.344706956532814,9.409415761566517
060ab2b8,6258,9.048312196834127,2.466036968825134
06df5958,3509,3.0884860085517194,2.7480076676253464
071d7b45,3211,17.11579247751261,2.113046727357316
0849b4e2,5537,14.567522114617379,4.064416157194823
084d66f9,3885,10.693040191903986,3.8471477598311314
08fecf00,5574,4.759806836739511,8.665043146132286
09053135,5907,13.261553626472297,8.309844642281801
09441b8d,5488,15.9390645279074,2.040045299162223
0955cd6c,5195,8.023088122545198,4.979153022318845
09ec2ca9,5885,6.13281698431714,9.832696480129654
0a57a29c,5821,6.952723985070934,5.5368691693248
0bbf5e67,4298,18.377119492009776,1.3906534025379569
0be01c24,4738,8.273369324203173,2.3809533529772815
0c1b160c,5054,8.432276859497074,13.339343559186787
0d99f8e4,5823,9.343320012239094,4.195406155286209
0dc5e64d,4879,18.008822359134772,14.750414208729275
0dc835f3,4428,7.2297789729208715,5.130699511990208
0dd99dc5,7342,8.234632190411654,3.952457787447456
0e5e560d,3253,10.293900986020363,7.339816227479837
109d9d70,4215,9.371137061320914,16.73913054161155
10a1281a,5609,3.5911852573850855,10.417961574947062
10b89021,5414,14.721334704881999,1.295022026582682
10be2420,3271,13.259451874685324,4.178917867887794
113011eb,3272,5.177910618587731,28.849719730469992
1131525f,4159,14.670165574890584,2.191751404860834
11d0f5ac,4883,22.169205194123972,23.907137412114494
12203f2a,3261,13.762320645487467,6.128937981718711
122bd617,4570,11.670160284769418,16.912867360736787
125be846,6510,18.441379950265283,17.741767276064884
1285a37b,5597,5.549117512133954,5.36161146745502
1295a25b,5551,9.716800903498608,6.931303252999941
12f0cd90,5947,7.895034499573364,5.442928036376423
137d1e44,4554,25.010172511867026,23.66892068035569
13ce113d,2966,3.381014512965784,5.005403932430067
13f598d9,7306,15.16858992587756,6.351816746633309
14a53cb3,6919,8.94761773897247,2.3568908642660045
14ab73fb,3649,14.81915286795364,2.14181959195661
14ad5efb,5842,6.298504340917485,5.679378994333539
14fee784,4910,21.419815878785553,10.169712030126886
153552f5,4695,5.161441840641978,5.294010193646712
1550491d,4563,21.167156242041475,13.199905843865954
155887bb,5585,11.793313793912793,3.342329839202804
1590af81,3799,5.560887269871239,2.9488180855186057
15e154a1,6068,23.22648490243106,7.982683823984806
1619e2ca,4443,7.812315673810556,2.841830530154349
16e4a047,4131,10.715407020528387,2.5967168428985707
173ed841,4883,17.58051747694951,23.884495531389497
1770d7c6,7240,12.332849608315879,12.121926390822615
177622d7,3154,9.800349606500166,5.103562826307589
18d24f7b,4558,7.530076271970659,2.7569031581770473
19137a89,6267,18.119920942456794,7.377900803073628
1944513c,4722,5.738736995920461,2.7687339591129283
197f8a5a,6310,24.61555435098563,9.672833419792509
19871e7f,5293,5.353880109906093,13.815512975107648
198a5607,6251,9.944851115115334,4.680679414148773
19fb4f7b,5620,11.089880426882702,8.6565957224988
1a518997,4606,10.76070073803029,1.3096368807616758
1a68190b,4474,16.431826147748733,27.981345824385222
1a730ac2,4605,16.350400725581075,1.5300035847693014
1aaf1da0,4804,9.288199403984146,6.465865817299013
1b08ed48,5618,11.838490879530399,3.1721387445357188
1b1c5372,4261,17.833374900392585,27.43199395565706
1b1eba53,4655,70.63937461968057,52.215140438811325
1b6ba517,6597,7.818279827064867,12.196992159272488
1b82b665,3806,6.106594455886377,21.027285223743373
1bcb2fcf,4524,6.2062031463179,9.00917111324825
1beca81d,5036,8.154769966888065,14.502509176363668
1d3fbf02,2694,5.906372283901897,17.3748122412154
1d78281a,4949,11.881246003992382,9.778373396067039
1e30dedf,4071,12.137059232129838,6.562898079969526
1e5e3573,5480,11.921759172625736,5.402995253993654
1f9afacb,5328,2.518404175433652,3.8330399496346765
1fdbba44,4911,5.835321753197851,36.02357393520719
1fee2b62,4641,8.271183690259376,9.836686408825988
20096916,5133,10.457150039432173,3.7593281716492983
200d233d,3926,12.776233899276743,6.97953381296663
201661b5,5955,12.376074593108253,15.471163326003817
203721ab,5730,10.037088673521446,3.277148527219526
20402d71,6372,11.661871660575386,7.267489863712179
2043abc5,6958,18.043675019417094,21.778716198760144
204cc64b,4805,6.09488008126444,5.880705152297185
206b6193,6535,36.50899923584182,29.6305243547633
2075c696,3188,21.898881254260402,3.89703542841351
22c5f93f,5172,7.091232323797548,1.9786761387138703
230eaaa3,4690,25.322864048616943,1.9580643467030756
2364716c,4316,19.668009235301668,5.883776479451638
23b9beb0,7340,5.499363741994015,1.3794151282982463
24d8997e,3442,5.6395027824068205,1.4784408538801879
25050f63,6124,37.996607342363916,3.361672822691883
25939962,4319,11.099661933822553,5.120851240096608
25fd32b3,2885,3.1781649872704114,1.0938856032104494
261785ee,3646,23.57894263400833,7.893456996515146
264feceb,5665,10.863394363873287,2.039657060674773
26623a50,5735,21.675376849132046,10.439727951442544
26d3a96a,4721,9.063491001698889,8.035848670973019
272abef3,4135,10.023016592838678,5.405767586603985
27300fd5,5467,17.389589831741016,7.234313400385322
276b012a,4837,27.08665184488836,13.425568292090114
27c3155b,4958,18.11085336032788,6.69803464352967
27ebb9b9,5766,9.988233062217338,2.3278233922610814
283269ac,2626,1.1159494538507433,8.065876930050166
28473855,4290,4.546502439117813,3.2354556287850715
28f4eda9,5266,12.159025419229918,2.6283150970987443
29b24409,5587,13.756821410921399,2.0574376839066355
29de15c8,3431,4.5857601721794286,3.144823700858719
2ab29395,1852,2.45945596628769,2.54051343470432
2ac7cb6b,4990,19.596293256603055,7.102420818034736
2acc78d4,4266,13.626234402591441,2.4201010815189825
2b034622,5203,6.805621396093291,10.481750097185104
2b06ad65,4256,2.7463768040476424,3.5746507606130744
2b547943,3480,12.241457142013665,2.7526655746437836
2be5c96a,4210,3.6618588662445717,7.766364164127331
2bff06cf,7624,28.427941006681795,9.813024975213093
2c0c4a4e,4790,8.04594018660484,2.5462704880229152
2cee0cba,5500,10.665140786694133,5.360885259759335
2d0c268a,4550,14.874791132341558,2.9054584613718952
2d179ded,7008,7.749754286132607,3.262014858578807
2d196986,6474,11.991317360702503,5.35997505645657
2d2d0c6b,5045,3.045945300727323,3.964683438291292
2d35f86d,4896,11.216196779664774,22.5833094591395
2d9f6cb9,7338,9.908706063856238,8.562169293982887
2ddad940,5331,7.645816438023014,9.527094193374056
2e29e833,5428,4.3076518266215045,5.4387969193424555
2e43c2ea,5698,7.487396669090343,2.3909999335446406
2e63d9de,4699,13.77390817425645,12.330293003468583
2ee0235b,5556,6.80295371229703,5.774099957663
2f19d536,3088,6.535598394413745,3.605543633287564
2f8e53c3,2594,3.293055138227308,4.249653571159009
2fa01aa6,2174,18.77741961251621,5.924704178463477
2fd68f7b,4730,60.74015262396321,9.905738603127993
2fe023be,4221,12.90931147808348,3.9825610102358917
30d75030,3404,17.599318669377997,3.7262361327829057
310c71a5,5245,8.843313479056066,2.9425980862478274
32fe84c9,6408,22.250821979444407,3.2737893922369254
33c40295,4169,8.700789781165115,2.2974751730947607
3407f5bf,3638,21.29388267466182,22.469219535867044
3417285d,5449,34.42198868150785,14.913535758009582
347242c8,3595,2.242023016039388,7.553592983756088
353e5502,6062,5.639360585146688,5.264505007048357
357c12f9,4079,5.624420852755269,2.7891160809027875
3584a6eb,4494,9.108318362664079,3.153341804301973
35b30c7f,9579,19.15158789297762,5.3950838916821064
35b3ef6a,3904,26.045383636758544,9.741007111795863
367456ce,5569,12.622377103894497,6.957242976302561
368131f9,4991,20.875783169531438,29.978881039768584
368fe682,4936,13.878502686940966,14.066473143825329
3690a146,4073,7.130156510792888,3.9789611256110415
37344c2a,5197,13.239300394199656,10.297717966766905
373ef48b,3509,5.207191387759596,2.925346648593841
374be387,9965,6.712762639770746,3.7269376461329666
37d36812,4367,21.856313079076383,11.713628013774821
38991fd4,4798,14.86604108751415,10.761533656820296
389ae58f,6463,49.76304894845995,8.320767285089852
3932faa6,5452,13.157974615537267,3.3105230847507325
398dce4b,3166,4.559718484677409,3.6189546240612533
39b51819,4231,3.160351282946552,5.810868984756399
3a0af893,2927,18.6897660134781,5.861369122991019
3a223519,4583,9.401162306681243,6.081247802011816
3a7dd95d,3072,13.010388611275376,3.59490483634816
3a824aa7,4201,5.690131490731758,2.546621213735229
3a86fe8d,5118,11.634711217695367,5.337002307085647
3aaa2b30,4711,17.520232328990414,7.65064209431767
3ac16ad0,5649,8.880546118495223,6.811479143246834
3b21ea64,7376,8.368949948322665,7.444833812561755
3bbe1f5d,6918,10.572803005133604,1.2587971357211982
3bfee975,3603,7.840543276658913,5.899053201060578
3c3dbcbc,5069,8.29349171896155,4.732307627430692
3d96d897,5659,3.6092906343486293,2.771369455386285
3df4b19e,4988,8.67249047497302,10.890829042100487
3e011332,2723,17.42146062278745,18.02752816861111
3e678ea7,6858,10.229911981746914,8.412325415834271
3ef6372a,4727,6.229379944022544,2.810173857102228
3ef98781,3892,12.433878700657393,5.646284324004023
3f603129,5051,29.712176284154232,2.809776132279624
404c4384,911,3.6011694039210935,1.570334340083499
4121c517,3723,11.223238561279205,7.497317913782643
41fb0192,2973,3.5577103110362645,6.9437516532870855
42669188,4282,23.030677799344762,2.9905573758369863
42c538a1,3279,26.18883109705342,0.7559763723807574
43b06c70,4846,8.769342298126745,17.78985163202908
43c7f85a,5978,11.180370167514397,3.5286750787727
43e16325,3720,45.776662453735184,3.6983636186626105
44441e54,4357,3.668929750345109,1.406734236146496
445af6c2,6041,29.954468486977532,8.656724469021219
4463446c,3256,18.86029305975226,5.310722245831564
44a94013,4903,23.26260921867206,9.090482417913574
45fb3e21,3649,25.15963005414619,5.107499320166557
460f859e,3336,20.01206991533264,3.3358435880392534
4630ab92,3373,10.880550178687447,4.259967741464037
463c38f2,4460,6.316346789980795,6.625738468351179
4654e7de,5373,5.262206132576318,6.185433457948292
466fc788,6197,16.96677982284487,3.9675990696800296
46a301e9,8226,10.714122960128444,1.6488382615283799
46a7190b,4215,13.31037471543342,5.020684233948444
46d24a09,4449,21.034427197140683,4.087831983360368
46d41ff6,7901,7.152719312990992,6.323673755747982
46dfcfca,3606,23.306915931867923,5.194764177468053
47222616,4406,12.72802806095558,5.946325855264283
47ee27ab,6397,7.811133847911845,4.008354766700453
481de5fc,5952,13.661013098019078,3.6212625781450276
48c1f673,2917,18.480143096264484,17.033723064309374
4936af16,3991,5.12683088404085,4.571904870204881
493b5b31,4671,20.806259253075513,8.733010563858242
49dbc14c,3872,5.472416193779096,16.763919068507168
4a035ec2,2588,18.37817503927824,3.643439071296406
4a335117,5015,25.01473417971471,4.95323719691133
4a8ecc0b,5809,11.211904800768597,4.016296043050217
4b462989,3106,6.605024585467642,12.365836524033565
4b831d20,7312,16.40332593479727,9.550104106751228
4c2208f5,5384,37.38188510729996,36.617046445672884
4c3168cf,4334,4.398564145674671,4.773834299815855
4c3df468,5392,20.730613836474724,5.440764059795038
4caa7289,5396,9.679853283039389,32.62968792863466
4cd1ac61,4489,14.744577751415134,8.963184246110377
4cecf7b3,6019,8.796914734080126,9.520829357606617
4ddde4c1,4472,4.584881244279585,5.208421101430979
4e050c92,3705,6.760683545123174,8.872289990782612
4ed93db6,4657,9.134304566059011,16.903385324320737
4f3eb9e9,4697,33.07892812639342,4.249033438326826
4f4ac5ce,5162,8.250612102027123,5.2924238461535715
4f4afcc6,5645,8.324204115356522,8.148963303443978
4f69febf,5460,14.941245790403045,2.583264553380616
4fbe9c06,6287,12.700621635010842,3.5378646189578706
504c8b08,6367,20.6567768266876,4.301859897971696
511e1db0,3821,2.646655635093415,1.6227283952075822
512943b2,5029,4.032978673574936,2.5996304654378153
5138a660,3559,5.4780109058052355,4.331442871035611
516088b7,6645,6.371603205164532,7.361547671995366
521a7819,5200,25.361861575542044,7.559245534467739
5254b6db,3274,7.293881229520888,5.8309961797306915
529e88ca,3417,15.265625031718603,24.142272893990082
52f1e77a,4442,14.174880875648114,28.72484077807264
5305524b,4898,16.63490369332069,14.279913011456422
53134831,5126,17.343954276390388,12.088534408986956
5397ceb1,5255,9.25091584943266,2.5957441755800286
53f23031,8550,10.66798407051043,2.310568388534513
543198e8,6503,20.51495618405221,26.9502974213069
54753541,4026,16.22277834812335,20.847692577221707
54a7e3c2,6155,11.037762426443331,7.933180247640592
5542c301,3591,5.501114137426537,7.976637967840552
5567d551,6889,10.289492216812466,9.979151075565058
55efee7f,4801,25.83515609352923,16.439174651248788
5663b2b7,4972,16.28409405856329,5.289525074860815
5693dde2,3488,6.95783505375875,4.584681105589181
56b00794,6065,29.944728017238926,7.358415584625318
57796579,5890,12.813078334954168,5.252673869187674
577eec7c,4539,18.875287599886814,9.893040166737958
57f05c51,4771,36.3244551404309,27.994662118443163
58850d2c,4995,14.887955622671049,8.740529367474197
58fa8486,4475,11.865701003853058,4.766687296825317
591cc951,4609,15.021994805073081,8.389647216728811
593876b6,4842,12.278386863654298,1.1747814814145698
59f8b2e8,3747,6.235385931133263,4.784424527109567
5a1a8fd8,5260,13.165282167987698,1.945105851421859
5a5269a9,6513,5.863105043604518,7.956897894730713
5a5d1982,3894,7.106652935637849,2.2781779113902827
5a63b5d1,6217,19.44924550712061,6.04392342783408
5aa03df7,4871,6.58601427636249,5.220795506615148
5aa403d0,3118,25.684478606280763,20.265172887525676
5aef5c6c,3121,10.926258823623487,10.49583994912312
5b7b6324,6564,17.673226229685234,4.8152002590054455
5bd25f59,4210,4.338412715856817,3.747522627868175
5beded95,3057,16.64432832796459,3.12801939335377
5cb483ac,3852,6.114075023717169,4.992722843573157
5cdd8dbc,4010,17.231660513857207,2.1583586382631657
5d11dfb5,5895,9.758377072411292,6.6951533696532
5d7198fd,3368,13.36645546990557,2.208568088248382
5def1ce5,6443,8.052417616706911,7.09501086349927
5eae34a8,4904,7.397484649492449,2.1603315457991594
5f4d2a52,5225,56.914917258531396,43.68630443734379
5f6756c5,5931,8.573813859683462,6.674032657530193
5f75f796,5562,9.239915906257119,15.372029014518878
5fb1c15f,2860,18.291082508578185,1.5603752411942062
5fffa282,4201,5.318148657346763,10.455467775714686
60e37807,2699,20.874268055180604,5.008622041548606
